customerid,age,tenure,usage_frequency,support_calls,payment_delay,total_spend,last_interaction,gender_Male,subscription_type_Premium,subscription_type_Standard,contract_length_Monthly,contract_length_Quarterly
63556,50,37,27,7,19,199,6,True,True,False,True,False
24573,23,6,14,10,10,245,19,True,False,False,True,False
47453,39,53,9,5,23,793,27,True,False,True,False,False
61727,21,36,27,4,27,425,9,False,False,True,False,False
2982,33,37,17,7,14,519,25,False,False,False,True,False
17414,62,44,28,10,15,255,25,True,False,True,False,True
39084,58,53,26,7,0,721,6,True,False,False,True,False
62146,41,27,27,5,30,211,17,True,False,True,False,True
25262,60,54,7,10,22,153,28,True,False,True,False,True
25647,22,10,2,7,5,992,22,False,True,False,False,True
16255,20,55,26,7,21,501,24,True,True,False,False,True
26035,42,36,12,7,27,638,13,True,True,False,True,False
15745,53,44,8,9,26,872,10,True,True,False,True,False
38311,60,19,26,10,19,516,23,True,False,True,True,False
780,41,48,30,1,12,261,2,True,False,True,False,False
60318,46,51,26,4,24,544,2,False,True,False,True,False
48497,41,18,7,0,29,200,5,False,False,False,False,True
29357,64,5,24,5,17,360,10,True,True,False,True,False
25113,65,56,6,0,16,677,28,True,False,True,False,True
50872,29,41,19,10,28,534,8,False,False,False,True,False
6793,18,42,23,3,8,119,1,True,False,False,False,True
48400,38,46,30,0,24,319,21,False,True,False,False,True
17605,40,51,6,7,28,650,11,True,True,False,False,True
57707,56,6,14,8,22,244,8,False,True,False,False,True
27487,33,30,2,6,8,227,15,False,False,False,False,False
62598,49,16,20,7,22,421,26,False,True,False,False,False
22640,50,44,18,1,3,558,20,True,True,False,False,False
1516,33,58,8,8,6,136,26,False,False,True,False,False
37838,37,8,17,4,5,248,14,True,False,True,True,False
32412,65,57,6,10,23,774,10,False,True,False,True,False
42109,48,21,4,5,14,222,4,True,False,True,False,True
50891,33,24,24,6,22,904,27,True,False,False,False,False
43629,34,31,11,1,5,316,30,False,False,True,False,True
44203,44,3,19,3,0,673,27,True,False,True,True,False
31994,21,39,5,9,29,680,27,True,False,False,False,True
17793,45,55,23,5,11,265,24,True,True,False,True,False
24118,50,53,8,4,15,416,20,False,False,False,True,False
48696,27,51,2,10,27,447,17,False,True,False,True,False
53682,45,2,10,7,24,411,10,False,False,False,False,True
22291,46,27,14,10,25,236,12,True,True,False,False,True
33631,44,27,2,3,2,343,11,False,True,False,False,True
36437,27,31,20,0,1,772,18,False,False,False,True,False
42741,65,56,20,4,27,545,4,False,False,False,False,True
60927,55,8,12,0,30,650,14,False,False,True,True,False
42003,54,47,10,8,20,266,14,False,True,False,False,False
44937,64,11,28,5,10,508,27,True,True,False,True,False
8499,52,32,11,0,16,196,22,True,True,False,False,True
38159,53,44,30,3,3,447,21,True,True,False,True,False
18894,54,39,27,9,21,435,23,True,False,False,False,False
54209,64,47,2,10,1,990,28,True,False,True,False,False
3741,50,58,9,7,17,622,30,True,False,False,False,True
1789,26,54,21,8,8,625,6,True,False,True,False,True
6854,28,19,10,4,2,580,17,False,True,False,False,True
46353,33,39,3,5,30,804,24,True,True,False,False,True
14182,25,58,20,0,13,415,6,False,False,False,True,False
40360,18,23,13,1,3,373,18,True,False,True,False,False
8938,56,50,23,0,7,200,21,False,True,False,False,False
2470,44,23,20,4,0,211,12,True,False,False,False,True
43076,45,5,21,2,0,394,12,True,False,False,True,False
43068,35,14,6,7,6,198,2,False,True,False,False,False
23179,47,1,6,2,7,584,11,False,False,True,False,False
1810,54,7,7,3,7,728,13,False,False,False,False,True
4162,65,10,22,8,20,315,3,True,True,False,False,False
1808,23,27,1,4,4,162,18,True,False,False,False,False
53493,25,29,19,5,30,580,6,False,False,True,False,True
530,30,11,1,5,6,373,23,True,False,True,False,False
20818,55,40,18,8,28,912,23,True,False,False,False,False
24889,29,33,29,6,4,646,18,True,True,False,False,True
39836,29,47,26,8,13,265,22,False,True,False,False,True
12993,36,9,22,10,25,415,7,False,False,True,True,False
11288,65,50,19,0,12,930,9,True,False,True,True,False
15119,59,59,24,1,3,412,24,False,False,True,False,False
54982,34,12,30,2,21,355,1,False,False,True,False,False
37149,41,59,21,2,20,429,10,True,False,False,False,True
37219,49,55,14,6,8,546,24,False,False,True,False,False
39628,24,56,22,1,8,356,25,False,False,True,True,False
53573,53,40,11,5,27,327,2,True,False,False,False,True
51440,26,40,20,4,23,211,18,False,True,False,True,False
61957,21,33,11,10,28,575,27,True,True,False,False,False
16915,19,44,2,9,10,388,28,True,False,False,False,False
3118,58,7,24,7,11,909,11,False,True,False,False,False
17247,44,56,7,8,11,662,27,False,True,False,False,True
24822,35,50,18,9,14,437,28,True,True,False,False,False
24217,21,29,21,1,24,581,1,True,False,True,True,False
56919,38,16,8,7,26,978,5,False,False,True,True,False
5559,54,59,17,6,29,900,15,True,False,True,False,False
40521,19,52,8,3,13,709,18,False,False,True,True,False
55303,44,33,19,10,22,955,13,True,False,False,False,False
14651,26,28,10,8,6,382,15,True,True,False,True,False
44792,54,50,11,9,12,781,2,False,False,False,True,False
18413,59,18,27,3,19,802,15,False,False,False,False,False
9111,65,11,16,2,3,638,29,False,False,False,False,True
17144,36,18,28,9,24,902,14,False,True,False,True,False
12468,31,43,23,5,0,511,1,False,True,False,False,True
10479,48,6,26,2,29,569,4,True,False,True,False,False
49360,54,39,4,8,3,642,7,False,True,False,True,False
41473,59,26,16,0,8,713,28,False,False,True,False,True
17701,52,43,3,10,4,309,3,False,False,True,True,False
20588,49,58,11,0,28,173,28,False,False,False,True,False
49023,46,28,15,8,16,499,20,True,True,False,True,False
20639,22,10,22,9,24,156,23,False,False,False,False,False
24563,42,55,2,8,4,518,27,False,False,False,False,True
21561,50,44,20,5,22,474,20,True,True,False,False,True
52359,26,33,27,10,24,553,30,True,False,False,True,False
58000,64,36,19,8,29,967,15,False,False,False,True,False
5143,22,4,21,5,18,141,2,True,False,False,False,True
44246,46,15,22,6,27,205,25,True,True,False,False,True
30687,36,7,19,7,25,148,7,True,False,False,False,False
61102,57,19,1,4,23,330,18,True,True,False,False,False
48743,36,24,9,6,16,932,21,False,False,True,True,False
60428,63,29,3,10,15,525,3,False,False,False,False,True
40615,36,35,3,5,1,620,6,False,False,True,False,False
33254,38,41,8,0,0,315,13,True,True,False,False,False
46394,55,42,25,4,27,831,1,False,False,False,True,False
26366,51,51,4,2,18,574,7,False,False,True,True,False
2080,32,12,30,1,14,942,18,True,False,False,False,True
38093,20,12,28,7,22,938,4,True,False,False,False,False
832,25,1,19,8,12,921,26,False,True,False,False,False
24805,27,55,30,2,15,543,11,False,False,False,False,False
15740,49,32,7,3,30,451,26,True,False,True,False,True
54669,45,37,9,10,16,335,24,False,True,False,False,True
29872,19,27,21,6,12,442,28,False,True,False,False,True
1408,25,33,8,8,7,910,5,False,True,False,True,False
52559,57,25,7,8,22,434,1,True,False,False,False,True
45059,63,10,6,2,15,894,26,True,True,False,False,True
21682,44,28,26,9,30,511,6,False,False,False,False,False
22525,51,20,22,5,19,723,8,True,False,True,True,False
35688,26,14,12,2,23,697,8,False,True,False,False,True
9931,21,45,6,3,4,493,2,True,False,False,False,False
18801,41,22,15,7,22,891,30,False,False,False,True,False
56981,31,3,30,9,30,186,10,False,True,False,False,False
8247,36,53,11,7,14,649,21,True,True,False,True,False
51924,63,58,29,7,24,254,18,False,True,False,True,False
2065,18,25,11,10,21,190,20,False,False,True,True,False
64040,57,23,17,3,29,315,19,False,False,True,False,True
58920,44,50,4,5,27,644,27,True,False,True,True,False
27560,35,39,25,2,9,831,12,False,True,False,False,True
29604,51,60,23,10,6,517,11,False,True,False,False,True
12779,41,50,19,8,7,447,2,False,False,True,False,False
24875,50,33,26,6,14,767,10,False,False,True,True,False
57631,33,58,3,6,21,451,7,True,False,True,True,False
61790,42,3,3,4,0,594,18,False,False,False,False,True
39066,23,29,18,3,26,484,16,True,True,False,False,False
48533,39,47,19,6,22,368,9,False,False,True,False,False
5789,59,20,19,4,12,884,6,True,True,False,False,True
45047,54,41,30,4,14,809,11,False,False,False,True,False
58134,18,37,20,5,16,903,22,False,False,True,False,True
19529,24,34,6,6,3,348,12,False,True,False,False,False
44338,25,44,28,9,17,222,25,True,False,True,True,False
23408,37,54,11,9,5,137,27,False,False,False,False,True
25007,44,9,22,3,15,804,25,True,False,True,False,True
25356,46,60,30,4,6,693,10,False,False,True,True,False
20063,37,36,16,8,0,595,30,True,False,True,False,False
19642,65,40,13,3,10,144,13,True,False,True,False,False
36219,44,55,23,6,25,639,18,False,False,False,False,False
12283,36,19,30,4,9,731,9,True,False,True,False,True
53768,19,42,24,7,20,363,18,False,True,False,True,False
20450,62,29,22,9,27,722,11,True,False,True,False,True
59390,61,44,16,8,18,383,8,True,True,False,False,True
61979,31,45,4,8,28,354,22,True,False,False,False,False
10259,46,51,28,7,13,979,19,True,False,True,False,False
38661,35,47,21,9,6,495,19,True,True,False,True,False
48263,60,30,13,7,16,673,30,True,True,False,False,True
22769,24,30,12,5,7,375,6,False,False,True,False,True
6635,57,38,20,4,29,518,5,True,False,False,True,False
14343,61,53,4,6,29,199,1,False,False,False,False,False
37065,57,59,22,5,14,422,18,False,False,False,True,False
47695,43,28,1,5,24,640,13,True,True,False,False,True
17389,19,10,15,10,1,752,29,False,False,True,False,True
38422,59,50,4,0,8,323,7,False,False,False,False,False
11967,44,10,23,5,14,736,29,True,False,False,False,False
40477,58,10,18,1,29,754,10,True,False,False,True,False
46217,60,29,26,0,25,453,10,False,True,False,False,False
23665,46,37,15,1,13,191,8,False,False,True,False,False
21716,64,60,13,0,2,239,8,True,True,False,False,False
55614,37,32,13,3,22,926,7,False,False,False,True,False
12263,27,43,4,2,10,598,14,True,False,False,True,False
53049,55,33,16,6,17,773,28,True,False,True,False,True
31328,55,14,29,7,9,701,28,True,False,True,False,True
58844,59,15,1,8,28,429,3,False,True,False,False,False
43849,29,59,27,2,19,432,5,False,False,True,True,False
28108,42,36,15,4,25,533,14,False,False,True,False,False
12435,25,51,24,2,24,820,16,False,False,False,False,False
19649,30,30,25,2,26,313,10,True,False,False,False,True
12349,65,57,15,4,7,510,9,False,False,True,True,False
22544,22,3,1,2,7,959,11,False,False,True,True,False
38015,42,54,1,6,4,990,5,False,False,True,False,False
24342,24,7,6,7,13,298,8,False,False,False,False,True
25572,46,40,9,5,17,678,28,True,False,True,False,True
53128,31,36,8,7,27,267,23,True,True,False,False,True
38353,60,24,20,9,24,814,19,True,False,True,False,False
9346,47,43,17,10,17,859,7,False,False,True,True,False
49097,64,54,21,8,18,811,10,False,False,False,True,False
25137,49,32,1,9,4,978,10,False,True,False,False,False
39976,32,31,16,0,20,652,29,False,True,False,False,False
35152,32,9,23,7,14,511,22,False,False,True,False,True
14729,43,22,6,8,20,842,3,False,True,False,False,False
53823,62,7,3,6,26,618,17,False,False,False,False,False
8372,32,34,30,10,25,489,29,True,True,False,False,False
14445,18,59,1,5,3,891,6,True,False,False,False,False
4062,42,39,1,0,6,543,27,False,False,False,True,False
44514,25,15,23,1,11,581,16,True,False,False,True,False
39016,37,37,18,1,17,513,12,False,True,False,False,True
42262,29,59,8,6,18,305,23,True,False,True,False,True
46332,26,31,1,9,25,604,20,False,True,False,False,True
57054,30,24,11,3,24,166,26,False,False,False,True,False
63729,26,47,27,7,30,532,24,False,True,False,False,False
3142,50,33,21,8,3,878,14,False,False,False,False,True
30068,29,39,8,6,8,101,28,True,True,False,False,True
24026,59,26,20,9,27,989,4,False,False,False,False,True
16409,29,24,16,9,26,242,7,True,True,False,True,False
25820,59,5,8,5,14,235,4,True,False,True,False,True
38309,45,23,11,10,28,889,18,False,True,False,False,True
49296,30,31,26,8,16,339,19,False,False,True,False,True
17587,31,22,10,10,28,350,30,True,False,True,False,True
59471,32,1,2,10,20,462,9,True,False,True,False,False
26615,42,14,1,0,17,557,9,True,False,False,True,False
64286,54,57,5,7,24,156,4,False,False,True,True,False
22834,64,51,8,7,6,683,19,True,True,False,False,False
17712,60,37,16,8,7,292,22,False,False,False,True,False
15101,59,26,16,9,14,952,18,True,True,False,False,True
63363,30,7,17,1,27,270,15,False,False,False,False,False
37617,54,46,17,2,11,290,7,True,False,True,False,True
4887,28,4,10,7,5,312,26,False,True,False,False,True
23244,58,24,22,7,7,558,3,False,False,False,False,False
48851,51,21,5,10,7,265,8,True,False,False,False,False
61464,64,24,12,8,21,491,26,False,True,False,False,True
44865,52,49,5,4,30,492,4,False,True,False,True,False
61143,33,57,7,1,26,297,19,False,False,False,True,False
36761,21,44,6,1,30,620,26,True,False,False,False,False
34793,48,33,16,6,26,807,23,False,False,True,True,False
990,41,9,13,5,22,767,8,True,False,False,True,False
60530,39,29,20,8,21,196,30,False,False,True,False,False
5509,61,19,1,10,29,366,27,False,False,False,True,False
60921,20,28,5,10,29,673,8,False,True,False,True,False
11275,31,33,22,6,16,920,14,True,False,False,True,False
14516,58,51,22,8,29,765,12,False,False,False,False,False
53814,54,52,28,8,24,175,12,True,False,False,False,True
36234,34,60,25,3,4,453,18,True,False,False,False,True
7645,41,16,19,0,30,162,17,False,False,False,False,True
25010,38,2,19,4,10,344,25,False,False,False,False,False
38597,35,36,16,7,0,554,28,True,True,False,False,True
51033,47,45,22,9,16,266,23,False,True,False,False,False
17861,38,28,12,2,7,829,17,False,True,False,True,False
63194,36,58,9,5,16,715,23,True,False,True,True,False
42051,34,47,29,10,14,324,23,True,True,False,False,True
17948,57,27,21,2,3,841,21,False,False,True,True,False
15615,21,25,23,3,24,718,24,True,False,True,False,False
33761,24,55,15,6,2,785,27,False,True,False,False,False
7852,65,24,1,7,18,816,7,False,False,True,True,False
54975,35,52,12,10,28,270,28,False,False,False,False,True
30974,37,39,30,5,9,656,24,True,False,False,False,False
58668,35,48,24,9,25,659,30,False,True,False,True,False
61255,31,39,22,2,27,266,17,False,True,False,False,False
50153,32,45,5,10,21,273,15,False,False,False,True,False
35574,56,26,24,10,29,830,7,True,False,True,False,True
61492,43,46,29,7,28,690,14,False,True,False,False,True
14048,19,12,27,7,17,421,11,True,False,False,False,False
33923,44,53,2,10,2,206,2,False,False,False,False,True
53392,49,28,10,7,25,894,15,False,True,False,True,False
24771,61,15,5,4,8,495,24,True,False,False,False,True
44617,62,7,25,1,17,559,4,True,False,False,False,False
43878,54,27,23,0,16,798,30,True,True,False,False,False
27341,25,50,26,10,17,397,23,True,False,True,True,False
10961,63,2,12,6,15,382,23,True,False,False,False,False
28873,20,36,14,9,20,435,29,False,False,False,False,False
64311,19,46,28,5,28,509,16,False,True,False,True,False
7049,56,48,14,5,17,500,21,True,True,False,False,True
58958,30,40,23,10,27,597,10,True,False,False,False,False
27749,43,20,15,0,23,367,15,True,False,False,False,False
29177,37,30,3,2,13,480,8,False,True,False,False,True
25170,32,2,4,4,22,570,14,True,False,True,False,True
53095,18,33,26,8,19,652,15,False,False,True,True,False
10246,24,28,8,3,8,235,11,True,False,True,True,False
56799,24,49,2,7,22,380,18,False,False,True,False,False
2022,56,32,29,3,22,944,18,False,False,True,False,False
3529,54,5,3,2,17,796,20,True,False,False,False,False
26307,47,11,25,2,9,303,30,True,False,False,True,False
20765,64,54,19,6,11,479,14,True,True,False,False,False
36539,30,26,26,9,20,286,1,False,True,False,False,True
48461,18,35,2,4,11,134,23,False,False,False,False,False
30910,56,58,22,1,22,271,5,True,False,False,True,False
31914,43,27,8,0,29,707,6,False,True,False,False,False
40454,33,1,30,0,13,854,6,False,False,False,True,False
5176,43,53,19,5,28,856,17,True,True,False,False,True
61636,40,25,4,6,20,881,12,True,False,False,True,False
11870,59,8,17,4,24,609,20,True,False,True,False,True
11064,25,20,15,10,23,382,12,False,False,True,True,False
13089,43,55,18,0,23,452,26,False,True,False,True,False
35225,38,11,20,5,13,697,18,False,True,False,False,True
3547,57,26,27,5,8,586,8,True,True,False,True,False
30401,47,26,18,6,25,120,28,True,False,True,False,True
7717,21,49,17,4,17,307,13,True,False,True,False,False
44136,43,40,18,5,2,370,29,False,False,False,True,False
22561,36,22,16,1,20,484,9,True,False,False,False,False
62644,49,46,3,9,29,308,7,True,False,True,False,True
22713,36,25,11,5,14,983,29,True,False,True,False,True
39023,61,18,15,1,7,849,5,True,True,False,False,True
15634,36,15,9,7,14,860,3,False,False,False,False,True
25041,42,60,24,2,28,468,16,True,False,True,True,False
40600,27,50,30,3,5,118,25,False,False,False,False,False
32491,34,43,17,9,20,921,26,False,True,False,True,False
61395,40,54,1,5,30,279,21,False,True,False,False,False
34298,63,36,11,9,12,500,14,True,False,False,True,False
43396,49,8,10,4,0,871,28,False,True,False,False,False
30159,63,8,25,5,27,894,20,False,True,False,True,False
43986,37,21,1,9,4,273,24,False,True,False,True,False
24236,47,57,8,10,24,880,21,False,False,True,True,False
2704,34,54,19,9,2,323,19,False,True,False,False,True
26758,38,29,24,1,2,556,9,False,False,True,False,False
16663,21,27,6,8,9,465,14,False,False,False,True,False
30313,25,34,14,3,12,559,20,True,True,False,False,False
35315,41,7,5,1,11,834,23,True,True,False,False,True
41177,45,4,10,9,12,175,28,True,False,False,False,True
931,57,24,23,4,25,509,2,False,False,True,True,False
15050,55,16,8,2,22,751,13,True,False,False,False,True
32535,32,19,25,2,23,295,7,False,False,True,True,False
